,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000107959,0.361413287,4.16994247,3.166155596,0.001944964,0.010252569,-1.9541685,PITRM1
ENSG00000073711,-0.33328215,2.866630557,-3.165759897,0.001946839,0.010258979,-1.736416966,PPP2R3A
ENSG00000064726,0.220189424,6.381503857,3.163266652,0.00196232,0.010337054,-2.191192204,BTBD1
ENSG00000101342,-0.629460929,3.744493279,-3.163183291,0.001963522,0.010339887,-1.893420861,TLDC2
ENSG00000163528,-0.729218113,1.988747387,-3.162852089,0.001965588,0.010347265,-1.636369915,CHCHD4
ENSG00000116871,-0.307232684,5.845819368,-3.162708848,0.001966482,0.010348471,-2.178534811,MAP7D1
ENSG00000064989,-0.714194453,2.245633282,-3.161863393,0.001971767,0.010369924,-1.668351809,CALCRL
ENSG00000172172,0.749129013,3.092342533,3.161843551,0.001971892,0.010369924,-1.788348002,MRPL13
ENSG00000070770,0.22120632,5.070024705,3.16120313,0.001975218,0.01038391,-2.118516551,CSNK2A2
ENSG00000048405,0.255656551,5.677834307,3.160285717,0.001981053,0.010411068,-2.173166051,ZNF800
ENSG00000237440,-0.417484266,4.446394118,-3.160180067,0.00198233,0.010414258,-2.045091699,ZNF737
ENSG00000160321,-0.656050841,2.556146189,-3.159560602,0.00198623,0.010431226,-1.716651251,ZNF208
ENSG00000131462,0.647837377,2.452506016,3.157252691,0.002000823,0.010504322,-1.723314053,TUBG1
ENSG00000267281,-0.662507215,2.01445718,-3.157065931,0.002002008,0.010507,-1.643857636,ATF7-NPFF
ENSG00000013810,-0.291056716,6.33537655,-3.156332151,0.002006672,0.010527923,-2.211928185,TACC3
ENSG00000130755,0.322105688,8.653138278,3.15533436,0.002013029,0.010557716,-2.146416018,GMFG
ENSG00000176105,0.450792515,2.93876917,3.154548301,0.002017772,0.010575865,-1.780056895,YES1
ENSG00000137955,0.377552782,5.403501747,3.154579829,0.002017849,0.010575865,-2.172221314,RABGGTB
ENSG00000187808,-0.702413492,2.148684419,-3.154343854,0.002019358,0.010578677,-1.681939885,SOWAHD
ENSG00000215421,0.21880196,5.059967926,3.154174776,0.002019745,0.010578677,-2.126714088,ZNF407
ENSG00000123472,0.501385465,4.645254138,3.152285482,0.00203257,0.010642106,-2.07824186,ATPAF1
ENSG00000099783,0.176952428,6.757764001,3.152075691,0.002033223,0.010642106,-2.223152707,HNRNPM
ENSG00000107798,-0.644545559,5.920258917,-3.15192589,0.002034887,0.010642747,-2.216750929,LIPA
ENSG00000182150,0.351355362,4.771200035,3.151905083,0.002035021,0.010642747,-2.092119938,ERCC6L2
ENSG00000133561,-0.476260888,4.79513138,-3.15174831,0.002036032,0.010642747,-2.115622632,GIMAP6
ENSG00000130589,-0.573010561,5.205993996,-3.151635892,0.002036757,0.010642747,-2.150078234,HELZ2
ENSG00000142694,-0.989150322,1.444444213,-3.151634582,0.002036765,0.010642747,-1.597107323,EVA1B
ENSG00000122641,0.98817739,0.966461688,3.15126854,0.002039128,0.010651515,-1.556045032,INHBA
ENSG00000171298,-0.474048134,5.275468441,-3.15090659,0.002041466,0.010660152,-2.178849553,GAA
ENSG00000112855,-0.26577741,4.988470389,-3.150441492,0.002043774,0.010666656,-2.137626372,HARS2
ENSG00000087338,-0.259673568,5.414716659,-3.150407546,0.002044083,0.010666656,-2.189015114,GMCL1
ENSG00000184007,0.230614396,8.304806511,3.150046799,0.002046329,0.010671593,-2.17764311,PTP4A2
ENSG00000276085,-1.142939398,1.811985024,-3.15014415,0.0020464,0.010671593,-1.658827093,CCL3L3
ENSG00000095261,0.300867037,4.898168396,3.149714709,0.00204888,0.010680945,-2.122145102,PSMD5
ENSG00000124659,-0.23579653,4.455682367,-3.149356855,0.002050804,0.010687397,-2.057359669,TBCC
ENSG00000164663,0.255681348,3.417897166,3.148365297,0.002057251,0.010717405,-1.878303134,USP49
ENSG00000198113,0.460817425,3.829946551,3.147889571,0.002061056,0.010733631,-1.950198483,TOR4A
ENSG00000086666,0.236364696,7.736044169,3.146679257,0.002068257,0.01076753,-2.21030955,ZFAND6
ENSG00000124641,0.462269309,3.883675021,3.142462207,0.002096736,0.010912145,-1.978925056,MED20
ENSG00000126088,0.55045987,4.439390077,3.142279308,0.002097949,0.010914804,-2.091201403,UROD
ENSG00000172239,0.33711033,4.633308573,3.142148407,0.002098817,0.010915671,-2.107953708,PAIP1
ENSG00000105755,0.410021318,3.624416527,3.141846429,0.002100813,0.010922402,-1.930457663,ETHE1
ENSG00000141012,-0.315535877,5.966381705,-3.141264186,0.002104689,0.010938901,-2.246784637,GALNS
ENSG00000162616,0.482842901,3.684444072,3.139102795,0.002119108,0.011010164,-1.9448887,DNAJB4
ENSG00000175793,-1.034484682,-0.933405594,-3.13881672,0.002121023,0.011016437,-1.472470104,SFN
ENSG00000143363,-0.305057554,4.360942688,-3.13829314,0.002123931,0.011027858,-2.080906165,PRUNE1
ENSG00000106003,-0.485347839,5.189690381,-3.138239611,0.002124892,0.011029169,-2.193560975,LFNG
ENSG00000165732,0.390731902,4.145046166,3.138130259,0.002125626,0.011029298,-2.043630793,DDX21
ENSG00000178741,0.347023753,5.614141644,3.137029737,0.002133024,0.011063995,-2.23509403,COX5A
ENSG00000100626,-0.340630002,1.517244024,-3.13602573,0.002139072,0.011091669,-1.631725099,GALNT16
ENSG00000198833,0.354414303,7.079131624,3.135984265,0.002140074,0.011093168,-2.264075336,UBE2J1
ENSG00000172819,-0.712100438,2.644466679,-3.135610013,0.002142603,0.011102579,-1.780006162,RARG
ENSG00000144028,-0.186435034,5.637643334,-3.134987173,0.002146094,0.011114752,-2.248376709,SNRNP200
ENSG00000176890,0.807464119,2.814040958,3.134992804,0.00214678,0.011114752,-1.860687627,TYMS
ENSG00000123908,-0.350116357,7.462743827,-3.134939958,0.002147138,0.011114752,-2.254777099,AGO2
ENSG00000129696,0.266685009,3.322541591,3.134734012,0.002147809,0.011114752,-1.90298591,TTI2
ENSG00000158158,-0.496218969,1.817004079,-3.133983967,0.002152898,0.011137382,-1.68510255,CNNM4
ENSG00000137275,-0.228116493,4.933583637,-3.133775666,0.002154313,0.01113854,-2.174386653,RIPK1
ENSG00000164902,0.383280963,3.46218962,3.133764022,0.002154553,0.01113854,-1.915849334,PHAX
ENSG00000198856,0.427238663,5.011643393,3.132832068,0.002161462,0.011170542,-2.185580197,OSTC
ENSG00000090975,-0.542915105,2.867252555,-3.130554179,0.00217704,0.011247319,-1.827923621,PITPNM2
ENSG00000198911,0.366716895,4.732813163,3.130360912,0.002178367,0.011249208,-2.149746189,SREBF2
ENSG00000152904,0.273806618,4.15763794,3.130077821,0.00217958,0.011249208,-2.062608589,GGPS1
ENSG00000091181,-1.065727293,1.587325829,-3.130142754,0.002179865,0.011249208,-1.674524041,IL5RA
ENSG00000073803,0.332046212,3.756116253,3.129892382,0.002180855,0.011249208,-1.989234115,MAP3K13
ENSG00000151247,0.194909225,6.889330285,3.129868247,0.002181021,0.011249208,-2.285577733,EIF4E
ENSG00000162341,-0.342793172,4.472017152,-3.129416868,0.002184857,0.011265264,-2.123760619,TPCN2
ENSG00000260097,-0.375227858,3.095685108,-3.128631896,0.002189535,0.011283661,-1.889987607,SPDYE6
ENSG00000108839,-0.358049932,4.590820817,-3.128688738,0.002189876,0.011283661,-2.135918002,ALOX12
ENSG00000106772,0.760566294,4.420102759,3.128505128,0.002191143,0.011286453,-2.101171683,PRUNE2
ENSG00000095485,0.262574745,5.488417614,3.127479669,0.002197651,0.011316232,-2.254056747,CWF19L1
ENSG00000175395,0.379528831,2.481230065,3.126976874,0.002200981,0.011329408,-1.784210896,ZNF25
ENSG00000242252,-1.321630225,-1.178198745,-3.126984074,0.002201666,0.011329408,-1.49760112,BGLAP
ENSG00000137462,-0.515788195,9.212403138,-3.125766975,0.002210121,0.011369152,-2.202363102,TLR2
ENSG00000181904,0.263821015,4.318981434,3.125441491,0.002211649,0.011373253,-2.106262926,C5orf24
ENSG00000251287,-0.657535844,3.536179974,-3.124680786,0.002217691,0.011400557,-1.97938512,ALG1L2
ENSG00000181038,0.316788311,4.761309126,3.124262422,0.002220533,0.011411397,-2.187863344,METTL23
ENSG00000196531,0.24288918,8.769813469,3.123310374,0.002226535,0.011438467,-2.233947195,NACA
ENSG00000133216,-0.956403599,-0.180307652,-3.122734358,0.002231317,0.011457548,-1.534372036,EPHB2
ENSG00000138073,0.25084266,4.163536415,3.122570965,0.002231722,0.011457548,-2.099909506,PREB
ENSG00000204165,-0.931841389,3.284456321,-3.121926552,0.002236995,0.01148083,-1.939274357,CXorf65
ENSG00000117519,0.863888235,0.389190128,3.121819973,0.002237745,0.011480893,-1.591079508,CNN3
ENSG00000100591,0.308587255,5.304100222,3.121710969,0.002238512,0.011481045,-2.257454205,AHSA1
ENSG00000197782,0.240840511,5.380965202,3.119852677,0.002250887,0.011540707,-2.266616878,ZNF780A
ENSG00000105829,0.402331256,4.905152754,3.119801776,0.002251993,0.011542578,-2.19983678,BET1
ENSG00000100461,-0.241571886,7.431418841,-3.118020866,0.002263887,0.01159972,-2.306322666,RBM23
ENSG00000170345,-0.518722279,6.687202339,-3.117835064,0.002265959,0.011606514,-2.321189568,FOS
ENSG00000171867,0.488268655,4.283004457,3.117413068,0.002268966,0.011618092,-2.131776152,PRNP
ENSG00000111057,-0.270931846,4.415701281,-3.113911574,0.002293305,0.011738856,-2.163240661,KRT18
ENSG00000160688,-0.238580334,5.001942145,-3.113737575,0.002294559,0.011741409,-2.239740048,FLAD1
ENSG00000285010,-1.490543706,-2.1589637,-3.113596555,0.002296331,0.011746615,-1.532022993,OOSP4A
ENSG00000278677,1.017608511,6.424933276,3.112195295,0.002306454,0.011794523,-2.331602274,H2AC17
ENSG00000138617,-0.645919343,3.005868339,-3.111168933,0.002313896,0.011828689,-1.913575781,PARP16
ENSG00000177602,0.983951858,-0.804986959,3.111052691,0.00231474,0.011829119,-1.54653872,HASPIN
ENSG00000157765,-0.356773016,3.16537456,-3.110773247,0.00231601,0.011831725,-1.948000234,SLC34A2
ENSG00000131143,0.396543241,6.521185812,3.106802339,0.002345804,0.011979998,-2.354929687,COX4I1
ENSG00000149573,-0.424500388,3.010299379,-3.105991475,0.002351342,0.012002176,-1.933053748,MPZL2
ENSG00000127528,-0.278995111,7.742443374,-3.10588188,0.002352422,0.012002176,-2.331798165,KLF2
ENSG00000158623,0.530269452,2.79307593,3.105898329,0.00235246,0.012002176,-1.914126004,COPG2
ENSG00000145779,0.221290948,7.246389254,3.105280262,0.002356253,0.012017585,-2.347362185,TNFAIP8
ENSG00000078269,-0.371600891,3.343559173,-3.104762386,0.002360175,0.012033643,-1.998666469,SYNJ2
ENSG00000123562,0.330196644,5.392626667,3.102994688,0.00237396,0.012099964,-2.317259795,MORF4L2
ENSG00000008517,-0.610751332,5.686685074,-3.102343203,0.002378809,0.012120708,-2.337226969,IL32
ENSG00000158555,-0.662089503,3.822115489,-3.101491613,0.002385161,0.012146004,-2.077607367,GDPD5
ENSG00000275713,0.646345925,3.358658387,3.101468331,0.002385334,0.012146004,-2.032458244,H2BC9
ENSG00000115828,-0.420984176,7.255992082,-3.101038184,0.002388549,0.012158394,-2.362843447,QPCT
ENSG00000164904,-0.260093254,4.528167622,-3.100466749,0.00239205,0.012172231,-2.210044904,ALDH7A1
ENSG00000113712,0.172848078,7.759505257,3.100052368,0.002395155,0.012184047,-2.346560313,CSNK1A1
ENSG00000146054,-0.547673354,1.522636555,-3.099478816,0.002399555,0.012202441,-1.737452624,TRIM7
ENSG00000129744,-1.119943479,-1.217631427,-3.098878641,0.002404748,0.012224858,-1.567228083,ART1
ENSG00000171611,-0.943649204,2.484817808,-3.097200735,0.002417405,0.012285187,-1.866138904,PTCRA
ENSG00000112294,-0.640674468,3.557713603,-3.096416354,0.002423343,0.012311343,-2.032310915,ALDH5A1
ENSG00000103044,-0.481983631,1.57866144,-3.095458411,0.002429829,0.012340266,-1.75519377,HAS3
ENSG00000073614,-0.190251144,7.271829061,-3.095262943,0.002431315,0.012342231,-2.377061028,KDM5A
ENSG00000174944,-0.950613315,3.593031279,-3.095301938,0.002431803,0.012342231,-2.073491806,P2RY14
ENSG00000154723,0.473543862,4.870496729,3.094318696,0.002439289,0.012376191,-2.280176007,ATP5PF
ENSG00000177494,-0.862452183,1.212662067,-3.093825369,0.002443053,0.01239125,-1.734252862,ZBED2
ENSG00000149480,0.265055183,4.844875848,3.093213982,0.002446939,0.012406911,-2.267728864,MTA2
ENSG00000135709,-0.41979412,5.957677128,-3.092729631,0.002451434,0.012425654,-2.387117122,KIAA0513
ENSG00000232388,0.303980231,5.542647577,3.092171167,0.002455715,0.012443302,-2.36602089,SMIM26
ENSG00000084754,0.18525316,6.130985488,3.091715065,0.002458427,0.012452988,-2.394729614,HADHA
ENSG00000110077,0.423820786,8.994236032,3.090875365,0.002465676,0.012485642,-2.318576053,MS4A6A
ENSG00000160877,0.43430757,3.478065296,3.09014465,0.002471309,0.012510098,-2.044476409,NACC1
ENSG00000230124,-0.346335491,5.668577553,-3.089456616,0.002476624,0.012532927,-2.388169795,ACBD6
ENSG00000154188,-0.952780143,0.980078623,-3.087991261,0.00248798,0.012586299,-1.724170149,ANGPT1
ENSG00000111877,-0.264900411,5.018151078,-3.087670754,0.002489697,0.01259089,-2.317678121,MCM9
ENSG00000170485,0.97735118,0.157615781,3.086326749,0.002500937,0.012643627,-1.642350773,NPAS2
ENSG00000141664,-0.590966978,6.363697737,-3.083865514,0.002520211,0.01273693,-2.421066207,ZCCHC2
ENSG00000132002,0.439944085,5.255733355,3.082879881,0.002527968,0.012771985,-2.357296391,DNAJB1
ENSG00000168175,0.239314459,5.534475504,3.082210645,0.002532443,0.012790439,-2.38727861,MAPK1IP1L
ENSG00000160445,-0.454393047,5.845916485,-3.081144677,0.002541678,0.012832918,-2.414186114,ZER1
ENSG00000124067,-0.368564776,3.853195188,-3.080850341,0.002543767,0.012839296,-2.144042314,SLC12A4
ENSG00000136982,0.972300787,0.106664318,3.078589593,0.002561991,0.012927091,-1.685567575,DSCC1
ENSG00000136738,0.375758074,5.642735204,3.077798779,0.002568309,0.012954766,-2.409475768,STAM
ENSG00000170848,-0.769606021,1.124404493,-3.077596621,0.002569926,0.012958723,-1.769726379,PSG6
ENSG00000087299,0.432729218,2.050472249,3.076548883,0.002577509,0.012990685,-1.869144439,L2HGDH
ENSG00000132470,-0.664006235,1.479723429,-3.076597326,0.002577934,0.012990685,-1.83949219,ITGB4
ENSG00000136732,-0.679814023,9.346152046,-3.076179259,0.002581291,0.013003032,-2.34429218,GYPC
ENSG00000124003,1.364912926,-1.820392425,3.076084163,0.002582056,0.013003032,-1.627275024,MOGAT1
ENSG00000125995,0.779694318,3.914778813,3.075684154,0.002585272,0.013015019,-2.20123148,ROMO1
ENSG00000149658,0.212323246,4.065690779,3.074641968,0.002592854,0.013048965,-2.190756349,YTHDF1
ENSG00000162944,-0.454741201,2.224512337,-3.073696001,0.002600497,0.013083201,-1.888763646,RFTN2
ENSG00000153250,0.34528532,8.556432978,3.073498202,0.002602917,0.013091143,-2.388543085,RBMS1
ENSG00000076944,0.479837787,8.601641635,3.072294993,0.002612677,0.013135982,-2.390320838,STXBP2
ENSG00000196961,-0.428680473,6.202982701,-3.07109867,0.002622414,0.013180681,-2.454336261,AP2A1
ENSG00000130783,-0.730574633,0.841051011,-3.06982663,0.002632805,0.013228632,-1.751373206,CCDC62
ENSG00000180263,-0.532471071,2.500055228,-3.068842752,0.002640868,0.013264861,-1.967537716,FGD6
ENSG00000011198,-0.41595335,7.717095729,-3.06849619,0.002643713,0.013274869,-2.435417632,ABHD5
ENSG00000147274,0.294912242,5.798314969,3.066716782,0.002658368,0.013340061,-2.455151201,RBMX
ENSG00000000460,0.302979235,3.607463665,3.066611043,0.002658411,0.013340061,-2.15170173,C1orf112
ENSG00000157500,0.333730103,5.084507172,3.06609252,0.002663527,0.013361425,-2.387531642,APPL1
ENSG00000136021,0.237790174,6.967437201,3.065785395,0.002665237,0.013365694,-2.467703112,SCYL2
ENSG00000188026,-0.280128939,3.589362693,-3.06553424,0.002667316,0.013371814,-2.138899362,RILPL1
ENSG00000198712,0.342596042,11.24037109,3.063703511,0.002683347,0.013447844,-2.283180066,MT-CO2
ENSG00000117713,-0.241886701,6.317645958,-3.063222242,0.002686655,0.013460091,-2.480414909,ARID1A
ENSG00000137404,-0.265690104,4.429744191,-3.062113611,0.00269579,0.013501508,-2.299547487,NRM
ENSG00000133030,-0.425619856,5.453732324,-3.061906821,0.002698358,0.013510023,-2.443661098,MPRIP
ENSG00000136504,-0.175800503,5.978277463,-3.061655022,0.002699628,0.013512036,-2.476504938,KAT7
ENSG00000008283,-0.656758028,2.294791474,-3.061554599,0.002701308,0.013516096,-1.954236614,CYB561
ENSG00000271605,0.516540449,5.763167188,3.059493063,0.002718635,0.013594399,-2.451390305,MILR1
ENSG00000165527,0.185518887,5.772167691,3.05938489,0.002718705,0.013594399,-2.469731686,ARF6
ENSG00000100325,-0.380639875,7.150584757,-3.058986019,0.002722913,0.013611064,-2.484916692,ASCC2
ENSG00000204138,0.263911518,4.020779281,3.058624371,0.002725124,0.013617743,-2.257172371,PHACTR4
ENSG00000100650,-0.148431223,7.10173747,-3.058119268,0.002729395,0.013634706,-2.486954082,SRSF5
ENSG00000116209,0.197980407,7.582120178,3.056771506,0.002740821,0.013687391,-2.47665406,TMEM59
ENSG00000008516,-0.575851977,8.671903922,-3.055745877,0.002750393,0.01373079,-2.437646649,MMP25
ENSG00000198858,-0.472542651,8.939200252,-3.055520774,0.002752312,0.013735962,-2.423914448,R3HDM4
ENSG00000130821,-0.66966473,5.58059134,-3.055244231,0.002754671,0.013743326,-2.466953149,SLC6A8
ENSG00000169957,0.504482575,1.974373476,3.054045589,0.002764229,0.013786593,-1.914306568,ZNF768
ENSG00000178026,0.818249647,0.677527563,3.051009306,0.002791028,0.01391579,-1.806265,LRRC75B
ENSG00000131016,-0.642733433,-0.626783804,-3.050665468,0.002793142,0.013921011,-1.709220571,AKAP12
ENSG00000205085,-0.412897363,3.940400999,-3.05068107,0.002793864,0.013921011,-2.244304759,FAM71F2
ENSG00000171236,0.582240945,6.695641306,3.049911373,0.002800525,0.013949737,-2.515261321,LRG1
ENSG00000135870,-0.293268501,7.396606629,-3.049138806,0.002807227,0.013978641,-2.502992933,RC3H1
ENSG00000107317,-0.513664946,4.353237378,-3.048367873,0.002813928,0.01400753,-2.344064044,PTGDS
ENSG00000175768,0.72601948,3.481634792,3.047884812,0.002818135,0.014023985,-2.180634377,TOMM5
ENSG00000066629,-0.346149543,3.70156841,-3.047617567,0.002819769,0.014027629,-2.211633217,EML1
ENSG00000144681,1.323703384,-1.276319495,3.047157542,0.00282448,0.014046573,-1.716444743,STAC
ENSG00000172468,-0.979584132,0.632374591,-3.046558625,0.002829714,0.01406811,-1.806161039,HSFY1
ENSG00000115109,-0.629987694,3.769793177,-3.046323721,0.00283177,0.014073833,-2.263682514,EPB41L5
ENSG00000071909,-0.53185253,0.773649778,-3.046075867,0.002833076,0.014074792,-1.80516682,MYO3B
ENSG00000104885,0.393108685,3.460971289,3.046053493,0.002833772,0.014074792,-2.165532045,DOT1L
ENSG00000005893,-0.30148416,7.558820234,-3.045976644,0.002834809,0.014075453,-2.50708476,LAMP2
ENSG00000143473,-0.605725919,1.826643633,-3.045615174,0.002837978,0.014086693,-1.911900919,KCNH1
ENSG00000081377,-0.612256666,2.846836557,-3.043352962,0.002857885,0.014175403,-2.073370351,CDC14B
ENSG00000089220,-0.255453808,5.312186876,-3.043232538,0.002858236,0.014175403,-2.486685133,PEBP1
ENSG00000171861,-0.472010335,2.636381157,-3.043259609,0.002858583,0.014175403,-2.061578312,MRM3
ENSG00000166479,0.363275145,6.656566733,3.042744023,0.002863266,0.014194099,-2.536646275,TMX3
ENSG00000041982,-0.858454493,0.450292948,-3.041301722,0.002876047,0.014250041,-1.810610313,TNC
ENSG00000156966,0.516260076,-0.084739473,3.041165763,0.002876382,0.014250041,-1.757537346,B3GNT7
ENSG00000144395,0.808539949,1.84270677,3.04096491,0.002879039,0.014258666,-1.945431658,CCDC150
ENSG00000156508,0.375059949,10.68825127,3.040826762,0.002880267,0.01426021,-2.37162691,EEF1A1
ENSG00000077044,-0.358735529,7.473466897,-3.040546721,0.002882759,0.014268004,-2.52450928,DGKD
ENSG00000145391,-0.319397131,3.668896357,-3.040204427,0.002884932,0.014274221,-2.232898564,SETD7
ENSG00000138172,-0.757813636,3.646755306,-3.038868624,0.002897728,0.014332976,-2.210720401,CALHM2
ENSG00000099985,0.534193087,4.388982141,3.037754518,0.002907706,0.014377518,-2.346688619,OSM
ENSG00000204514,-0.196944876,5.886456379,-3.037559068,0.002908581,0.014377518,-2.542722852,ZNF814
ENSG00000117724,0.465802385,3.152026375,3.037150147,0.002913132,0.014395441,-2.171577191,CENPF
ENSG00000171466,0.337114359,3.612111062,3.035971039,0.002922863,0.014438945,-2.234488398,ZNF562
ENSG00000104946,-0.285370515,4.246690233,-3.035460481,0.002927469,0.014457107,-2.342190305,TBC1D17
ENSG00000273136,-0.636484007,5.536671996,-3.035284679,0.002929939,0.014464715,-2.517343107,NBPF26
ENSG00000150687,-0.295461161,2.952593112,-3.034130299,0.0029395,0.014507312,-2.119118129,PRSS23
ENSG00000175087,0.490453695,1.92382666,3.033479473,0.002945573,0.014532676,-1.984519,PDIK1L
ENSG00000138642,-0.725988973,3.888202163,-3.033322784,0.002947712,0.014538618,-2.301705433,HERC6
ENSG00000100055,-0.378984591,8.95815954,-3.032305975,0.002956962,0.014577666,-2.488467013,CYTH4
ENSG00000130988,-0.785321469,-0.57357032,-3.032188437,0.002957502,0.014577666,-1.767390115,RGN
